Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,WorkLifeBalance,MonthlyIncome,NumCompaniesWorked,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_catagorical
37,No,Travel_Rarely,482,Research & Development,3,3,Other,1,689,3,Male,36,3,3,Manufacturing Director,3,Married,9606,Y,No,15,3,3,9434.0,1.0,3.0,1.0,3.0,2.0,10,7.0,7.0,8.0,High
29,No,Travel_Rarely,1176,Sales,3,2,Medical,1,690,2,Female,62,3,2,Sales Executive,3,Married,3487,Y,No,14,1,2,5561.0,1.0,3.0,1.0,3.0,4.5,6,0.0,1.0,2.0,Low
35,No,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,1,691,2,Male,82,1,2,Research Scientist,4,Single,19368,Y,No,13,2,3,6646.0,1.0,3.0,0.0,3.0,3.0,17,11.0,7.5,8.0,High
33,No,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,1,692,3,Male,30,3,2,Healthcare Representative,4,Divorced,5335,Y,No,23,3,1,7725.0,3.0,3.0,1.0,3.0,2.0,13,11.0,4.0,7.0,High
54,No,Travel_Rarely,397,Human Resources,19,4,Medical,1,698,3,Male,88,3,3,Human Resources,2,Married,6729,Y,No,15,3,4,10725.0,2.0,3.0,1.0,3.0,1.0,9,7.0,7.0,1.0,High
36,No,Travel_Rarely,913,Research & Development,9,2,Medical,1,699,2,Male,48,2,2,Manufacturing Director,2,Divorced,13934,Y,Yes,11,3,3,8847.0,2.0,3.0,1.0,3.0,2.0,3,2.0,0.0,2.0,High
27,No,Travel_Rarely,1115,Research & Development,3,4,Medical,1,700,1,Male,54,2,1,Research Scientist,4,Single,15174,Y,No,13,4,3,2045.0,0.0,3.0,0.0,3.0,0.5,4,2.0,1.0,1.0,Low
20,Yes,Travel_Rarely,1362,Research & Development,10,1,Medical,1,701,4,Male,32,3,1,Research Scientist,3,Single,26999,Y,Yes,11,4,3,1009.0,1.0,3.0,0.0,3.0,4.5,1,0.0,1.0,1.0,Low
33,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,702,1,Male,70,3,1,Research Scientist,1,Single,3164,Y,Yes,11,1,3,3348.0,1.0,3.0,0.0,3.0,3.0,10,8.0,7.5,7.0,Low
35,No,Non-Travel,727,Research & Development,3,3,Life Sciences,1,704,3,Male,41,2,1,Laboratory Technician,3,Married,16900,Y,No,18,3,3,1281.0,1.0,3.0,2.0,3.0,3.0,1,0.0,0.0,0.0,Low
23,No,Travel_Rarely,885,Research & Development,4,3,Medical,1,705,1,Male,58,4,1,Research Scientist,1,Married,8544,Y,No,16,1,4,2819.0,2.0,3.0,1.0,3.0,3.0,3,2.0,0.0,2.0,Low
25,No,Travel_Rarely,810,Sales,8,3,Life Sciences,1,707,4,Male,57,4,2,Sales Executive,2,Married,15678,Y,No,22,3,3,4851.0,0.0,3.0,1.0,3.0,4.0,3,2.0,1.0,2.0,Low
38,No,Travel_Rarely,243,Sales,7,4,Marketing,1,709,4,Female,46,2,2,Sales Executive,4,Single,7791,Y,No,20,1,3,4028.0,0.0,3.0,0.0,3.0,2.0,7,7.0,0.0,5.0,Low
29,No,Travel_Frequently,806,Research & Development,1,4,Life Sciences,1,710,2,Male,76,1,1,Research Scientist,4,Divorced,18959,Y,No,18,4,3,2720.0,1.0,3.0,1.0,3.0,4.5,10,7.0,2.0,8.0,Low
48,No,Travel_Rarely,817,Sales,2,1,Marketing,1,712,2,Male,56,4,2,Sales Executive,2,Married,18597,Y,No,12,4,3,8120.0,3.0,3.0,0.0,3.0,3.0,2,2.0,2.0,2.0,High
27,No,Travel_Frequently,1410,Sales,3,1,Medical,1,714,4,Female,71,4,2,Sales Executive,4,Divorced,16673,Y,Yes,20,2,3,4647.0,1.0,3.0,2.0,3.0,3.0,6,5.0,0.0,4.0,Low
37,No,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,1,715,4,Male,80,4,1,Research Scientist,4,Single,15232,Y,No,17,1,3,4680.0,3.0,3.0,0.0,3.0,2.0,1,0.0,0.0,0.0,Low
50,No,Travel_Rarely,1207,Research & Development,28,1,Medical,1,716,4,Male,74,4,1,Laboratory Technician,3,Married,3297,Y,Yes,11,3,3,3221.0,1.0,3.0,2.5,3.0,3.0,18,8.0,3.0,8.0,Low
34,No,Travel_Rarely,1442,Research & Development,9,3,Medical,1,717,4,Female,46,2,3,Healthcare Representative,2,Single,17654,Y,No,14,2,4,8621.0,1.0,3.0,0.0,3.0,3.0,8,7.0,7.0,7.0,High
24,Yes,Travel_Rarely,693,Sales,3,2,Life Sciences,1,720,1,Female,65,3,2,Sales Executive,3,Single,24785,Y,No,14,1,3,4577.0,8.5,3.0,0.0,3.0,3.0,2,2.0,2.0,0.0,Low
39,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,1,721,4,Female,80,2,2,Healthcare Representative,3,Single,20978,Y,No,11,1,3,4553.0,1.0,3.0,0.0,3.0,4.0,18,7.0,7.5,10.0,Low
32,No,Travel_Rarely,929,Sales,10,3,Marketing,1,722,4,Male,55,3,2,Sales Executive,4,Single,21703,Y,No,12,4,2,5396.0,1.0,3.0,0.0,3.0,2.0,10,7.0,0.0,8.0,Low
50,Yes,Travel_Frequently,562,Sales,8,2,Technical Degree,1,723,2,Male,50,3,2,Sales Executive,3,Married,23452,Y,Yes,14,1,3,6796.0,3.0,3.0,1.0,3.0,4.0,4,3.0,1.0,3.0,High
38,No,Travel_Rarely,827,Research & Development,1,4,Life Sciences,1,724,2,Female,33,4,2,Healthcare Representative,4,Single,19383,Y,No,13,3,2,7625.0,0.0,3.0,0.0,3.0,4.0,9,7.0,1.0,8.0,High
27,No,Travel_Rarely,608,Research & Development,1,2,Life Sciences,1,725,3,Female,68,3,3,Manufacturing Director,1,Married,6009,Y,No,11,4,3,7412.0,1.0,3.0,0.0,3.0,3.0,9,7.0,0.0,7.0,High
32,No,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,1,727,3,Female,39,3,3,Research Director,4,Single,19373,Y,No,15,4,3,11159.0,3.0,3.0,0.0,3.0,4.5,7,7.0,7.0,7.0,High
47,No,Travel_Rarely,703,Sales,14,4,Marketing,1,728,4,Male,42,3,2,Sales Executive,1,Single,11825,Y,No,12,4,3,4960.0,2.0,3.0,0.0,3.0,2.0,7,7.0,1.0,7.0,Low
40,No,Travel_Frequently,580,Sales,5,4,Life Sciences,1,729,4,Male,48,2,3,Sales Executive,1,Married,23772,Y,Yes,21,3,3,10475.0,5.0,3.0,1.0,3.0,2.0,18,13.0,1.0,12.0,High
53,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,1,730,3,Male,59,4,4,Research Director,3,Married,13514,Y,No,19,3,3,14814.0,3.0,3.0,0.0,3.0,3.0,5,1.0,1.0,3.0,High
41,No,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,731,2,Male,73,2,5,Manager,4,Divorced,8861,Y,No,15,2,2,16581.0,3.0,3.0,2.5,3.0,2.0,18,6.0,7.5,6.0,High
60,No,Travel_Rarely,1179,Sales,16,4,Marketing,1,732,1,Male,84,3,2,Sales Executive,1,Single,11924,Y,No,14,4,3,5405.0,8.0,3.0,0.0,3.0,1.0,2,2.0,2.0,2.0,Low
27,No,Travel_Frequently,294,Research & Development,10,2,Life Sciences,1,733,4,Male,32,3,3,Manufacturing Director,1,Divorced,4809,Y,No,21,3,2,8793.0,1.0,3.0,2.0,3.0,4.0,9,7.0,1.0,7.0,High
41,No,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,734,4,Male,59,2,5,Manager,3,Married,19562,Y,No,12,2,3,16581.0,1.0,3.0,1.0,3.0,3.0,18,7.0,2.0,10.0,High
50,No,Travel_Rarely,316,Sales,8,4,Marketing,1,738,4,Male,54,3,1,Sales Representative,2,Married,9983,Y,No,15,4,3,3875.0,7.0,3.0,1.0,3.0,2.0,2,2.0,2.0,2.0,Low
28,Yes,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,741,1,Female,67,1,1,Research Scientist,2,Single,3872,Y,Yes,13,4,3,2216.0,7.0,3.0,0.0,3.0,4.0,7,7.0,3.0,7.0,Low
36,No,Non-Travel,427,Research & Development,8,3,Life Sciences,1,742,1,Female,63,4,3,Research Director,1,Married,20335,Y,No,14,1,3,11713.0,8.5,3.0,1.0,3.0,2.0,8,7.0,0.0,5.0,High
38,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,1,743,3,Female,81,3,3,Manufacturing Director,3,Single,15397,Y,Yes,14,4,4,7861.0,4.0,3.0,0.0,3.0,4.0,1,0.0,0.0,0.0,High
44,No,Non-Travel,381,Research & Development,24,3,Medical,1,744,1,Male,49,1,1,Laboratory Technician,3,Single,2104,Y,No,14,3,3,3708.0,2.0,3.0,0.0,3.0,4.5,5,2.0,1.0,4.0,Low
47,No,Travel_Frequently,217,Sales,3,3,Medical,1,746,4,Female,49,3,4,Sales Executive,3,Divorced,10225,Y,Yes,12,4,2,13770.0,8.5,3.0,2.0,3.0,2.0,18,2.0,7.5,13.0,High
30,No,Travel_Rarely,501,Sales,27,5,Marketing,1,747,3,Male,99,3,2,Sales Executive,4,Divorced,25275,Y,No,23,4,2,5304.0,7.0,3.0,1.0,3.0,2.0,8,7.0,7.0,7.0,Low
29,No,Travel_Rarely,1396,Sales,10,3,Life Sciences,1,749,3,Male,99,3,1,Sales Representative,3,Single,2755,Y,No,11,3,3,2642.0,1.0,3.0,0.0,3.0,4.5,1,0.0,0.0,0.0,Low
42,Yes,Travel_Frequently,933,Research & Development,19,3,Medical,1,752,3,Male,57,4,1,Research Scientist,3,Divorced,20366,Y,Yes,12,4,3,2759.0,6.0,3.0,0.0,3.0,2.0,2,2.0,2.0,2.0,Low
43,No,Travel_Frequently,775,Sales,15,3,Life Sciences,1,754,4,Male,47,2,2,Sales Executive,4,Married,23683,Y,No,18,3,3,6804.0,3.0,3.0,1.0,3.0,4.5,2,2.0,2.0,2.0,High
34,No,Travel_Rarely,970,Research & Development,8,2,Medical,1,757,2,Female,96,3,2,Healthcare Representative,3,Single,7360,Y,No,11,4,3,6142.0,3.0,3.0,0.0,3.0,2.0,5,1.0,4.0,3.0,Low
23,No,Travel_Rarely,650,Research & Development,9,1,Medical,1,758,2,Male,37,3,1,Laboratory Technician,1,Married,4344,Y,No,14,4,4,2500.0,1.0,3.0,1.0,3.0,2.0,4,3.0,0.0,2.0,Low
39,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,1,760,3,Female,44,4,2,Human Resources,2,Married,18767,Y,No,15,3,1,6389.0,8.5,3.0,1.0,3.0,3.0,8,3.0,3.0,6.0,High
56,No,Travel_Rarely,832,Research & Development,9,3,Medical,1,762,3,Male,81,3,4,Healthcare Representative,4,Married,20420,Y,No,11,3,2,11103.0,7.0,3.0,0.0,3.0,1.0,10,7.0,1.0,1.0,High
40,No,Travel_Rarely,804,Research & Development,2,1,Medical,1,763,4,Female,86,2,1,Research Scientist,4,Single,22929,Y,Yes,20,4,2,2342.0,0.0,3.0,0.0,3.0,2.0,4,2.0,2.0,3.0,Low
27,No,Travel_Rarely,975,Research & Development,7,3,Medical,1,764,4,Female,55,2,2,Healthcare Representative,1,Single,23398,Y,No,19,1,1,6811.0,8.0,3.0,0.0,3.0,2.0,7,6.0,0.0,7.0,High
29,No,Travel_Rarely,1090,Sales,10,3,Marketing,1,766,4,Male,83,3,1,Sales Representative,2,Divorced,17967,Y,No,14,4,3,2297.0,1.0,3.0,2.0,3.0,2.0,2,2.0,2.0,2.0,Low
53,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,1,769,4,Male,86,3,2,Laboratory Technician,4,Single,10919,Y,No,17,4,3,2450.0,2.0,3.0,0.0,3.0,4.0,2,2.0,2.0,2.0,Low
35,No,Non-Travel,1225,Research & Development,2,4,Life Sciences,1,771,4,Female,61,3,2,Healthcare Representative,1,Divorced,4761,Y,No,11,1,4,5093.0,2.0,3.0,1.0,3.0,2.0,1,0.0,0.0,0.0,Low
32,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,772,1,Male,80,3,2,Laboratory Technician,4,Married,21146,Y,No,15,4,3,5309.0,1.0,3.0,2.0,3.0,2.0,10,8.0,4.0,7.0,Low
38,No,Travel_Rarely,268,Research & Development,2,5,Medical,1,773,4,Male,92,3,1,Research Scientist,3,Married,20471,Y,Yes,13,2,1,3057.0,6.0,3.0,1.0,3.0,0.5,1,0.0,0.0,1.0,Low
34,No,Travel_Rarely,167,Research & Development,8,5,Life Sciences,1,775,2,Female,32,3,2,Manufacturing Director,1,Divorced,4187,Y,No,14,3,3,5121.0,3.0,3.0,1.0,3.0,3.0,0,0.0,0.0,0.0,Low
52,No,Travel_Rarely,621,Sales,3,4,Marketing,1,776,3,Male,31,2,4,Manager,1,Married,10084,Y,No,11,1,4,16581.0,1.0,3.0,0.0,3.0,3.0,18,6.0,1.0,14.5,High
33,Yes,Travel_Rarely,527,Research & Development,1,4,Other,1,780,4,Male,63,3,1,Research Scientist,4,Single,5207,Y,Yes,13,3,2,2686.0,1.0,3.0,0.0,3.0,2.0,10,9.0,7.0,8.0,Low
25,No,Travel_Rarely,883,Sales,26,1,Medical,1,781,3,Female,32,3,2,Sales Executive,4,Single,22807,Y,No,23,2,2,6180.0,1.0,3.0,0.0,3.0,4.5,6,5.0,1.0,4.0,Low
45,No,Travel_Rarely,954,Sales,2,2,Technical Degree,1,783,2,Male,46,1,2,Sales Representative,3,Single,12388,Y,No,13,1,3,6632.0,0.0,3.0,0.0,3.0,3.0,8,7.0,3.0,1.0,High
23,No,Travel_Rarely,310,Research & Development,10,1,Medical,1,784,1,Male,79,4,1,Research Scientist,3,Single,19630,Y,No,18,4,3,3505.0,1.0,3.0,0.0,3.0,3.0,2,2.0,0.0,2.0,Low
47,Yes,Travel_Frequently,719,Sales,27,2,Life Sciences,1,785,2,Female,77,4,2,Sales Executive,3,Single,10339,Y,Yes,12,4,3,6397.0,4.0,3.0,0.0,3.0,2.0,5,4.0,1.0,3.0,High
34,No,Travel_Rarely,304,Sales,2,3,Other,1,786,4,Male,60,3,2,Sales Executive,4,Single,18686,Y,No,22,3,3,6274.0,1.0,3.0,0.0,3.0,4.5,6,5.0,1.0,4.0,Low
55,Yes,Travel_Rarely,725,Research & Development,2,3,Medical,1,787,4,Male,78,3,5,Manager,1,Married,21199,Y,Yes,13,4,3,16581.0,5.0,3.0,1.0,3.0,2.0,5,2.0,1.0,4.0,High
36,No,Non-Travel,1434,Sales,8,4,Life Sciences,1,789,1,Male,76,2,3,Sales Executive,1,Single,14229,Y,No,15,2,3,7587.0,1.0,3.0,0.0,3.0,1.0,10,7.0,0.0,9.0,High
52,No,Non-Travel,715,Research & Development,19,4,Medical,1,791,4,Male,41,3,1,Research Scientist,4,Married,26589,Y,No,18,1,3,4258.0,0.0,3.0,1.0,3.0,3.0,4,3.0,1.0,2.0,Low
26,No,Travel_Frequently,575,Research & Development,1,2,Life Sciences,1,792,1,Female,71,1,1,Laboratory Technician,4,Divorced,5288,Y,No,14,1,3,4364.0,3.0,3.0,1.0,3.0,2.0,2,2.0,2.0,0.0,Low
29,No,Travel_Rarely,657,Research & Development,27,3,Medical,1,793,2,Female,66,3,2,Healthcare Representative,3,Married,25549,Y,No,12,1,2,4335.0,4.0,3.0,1.0,3.0,3.0,8,7.0,1.0,1.0,Low
26,Yes,Travel_Rarely,1146,Sales,8,3,Technical Degree,1,796,4,Male,38,2,2,Sales Executive,1,Single,3064,Y,No,17,3,2,5326.0,6.0,3.0,0.0,3.0,2.0,4,3.0,1.0,2.0,Low
34,No,Travel_Rarely,182,Research & Development,1,4,Life Sciences,1,797,2,Female,72,4,1,Research Scientist,4,Single,13551,Y,No,16,3,3,3280.0,2.0,3.0,0.0,3.0,2.0,4,2.0,1.0,3.0,Low
54,No,Travel_Rarely,376,Research & Development,19,4,Medical,1,799,4,Female,95,3,2,Manufacturing Director,1,Divorced,22670,Y,Yes,11,2,3,5485.0,8.5,3.0,2.0,3.0,4.0,5,3.0,1.0,4.0,Low
27,No,Travel_Frequently,829,Sales,8,1,Marketing,1,800,3,Male,84,3,2,Sales Executive,4,Married,24008,Y,No,19,2,3,4342.0,0.0,3.0,1.0,3.0,3.0,4,2.0,1.0,1.0,Low
37,No,Travel_Rarely,571,Research & Development,10,1,Life Sciences,1,802,4,Female,82,3,1,Research Scientist,1,Divorced,19905,Y,Yes,13,2,2,2782.0,0.0,3.0,2.0,3.0,3.0,5,3.0,4.0,3.0,Low
38,No,Travel_Frequently,240,Research & Development,2,4,Life Sciences,1,803,1,Female,75,4,2,Manufacturing Director,1,Single,26085,Y,Yes,12,4,3,5980.0,6.0,3.0,0.0,3.0,2.0,15,7.0,4.0,12.0,Low
34,No,Travel_Rarely,121,Research & Development,2,4,Medical,1,804,3,Female,86,2,1,Research Scientist,1,Single,7530,Y,No,11,3,3,4381.0,1.0,3.0,0.0,3.0,3.0,6,5.0,1.0,3.0,Low
35,No,Travel_Rarely,384,Sales,8,4,Life Sciences,1,805,1,Female,72,3,1,Sales Representative,4,Married,20317,Y,No,16,2,2,2572.0,1.0,3.0,1.0,3.0,1.0,3,2.0,0.0,2.0,Low
30,No,Travel_Rarely,921,Research & Development,1,3,Life Sciences,1,806,4,Male,38,1,1,Laboratory Technician,3,Married,24375,Y,No,21,3,3,3833.0,3.0,3.0,2.0,3.0,2.0,2,2.0,0.0,2.0,Low
40,No,Travel_Frequently,791,Research & Development,2,2,Medical,1,807,3,Female,38,4,2,Healthcare Representative,2,Married,9931,Y,No,24,4,3,4244.0,1.0,3.0,1.0,3.0,2.0,8,7.0,3.0,7.0,Low
34,No,Travel_Rarely,1111,Sales,8,2,Life Sciences,1,808,3,Female,93,3,2,Sales Executive,1,Married,13305,Y,No,17,2,3,6500.0,5.0,3.0,1.0,3.0,1.0,3,2.0,1.0,2.0,High
42,No,Travel_Frequently,570,Research & Development,8,3,Life Sciences,1,809,2,Male,66,3,5,Manager,4,Divorced,16225,Y,No,13,2,2,16581.0,1.0,3.0,1.0,3.0,4.0,18,7.0,7.5,9.0,High
23,Yes,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,1,811,3,Male,63,4,1,Laboratory Technician,1,Married,3445,Y,Yes,21,3,3,1601.0,1.0,3.0,2.0,3.0,2.0,0,0.0,0.0,0.0,Low
24,No,Non-Travel,1092,Research & Development,9,3,Life Sciences,1,812,3,Male,60,2,1,Laboratory Technician,2,Divorced,26551,Y,No,11,3,3,2694.0,1.0,3.0,2.5,3.0,4.0,1,0.0,0.0,0.0,Low
52,No,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,1,813,4,Female,82,3,2,Laboratory Technician,3,Married,21821,Y,No,20,2,3,3149.0,8.0,3.0,1.0,3.0,3.0,5,2.0,1.0,4.0,Low
50,No,Travel_Rarely,691,Research & Development,2,3,Medical,1,815,3,Male,64,3,4,Research Director,3,Married,6881,Y,No,16,4,3,16581.0,5.0,3.0,0.0,3.0,3.0,4,3.0,0.0,3.0,High
29,Yes,Travel_Rarely,805,Research & Development,1,2,Life Sciences,1,816,2,Female,36,2,1,Laboratory Technician,1,Married,6689,Y,Yes,11,4,3,2319.0,1.0,3.0,1.0,3.0,1.0,1,0.0,0.0,0.0,Low
33,No,Travel_Rarely,213,Research & Development,7,3,Medical,1,817,3,Male,49,3,3,Research Director,3,Married,25995,Y,No,11,4,4,11691.0,0.0,3.0,0.0,3.0,3.0,13,9.0,3.0,7.0,High
33,Yes,Travel_Rarely,118,Sales,16,3,Marketing,1,819,1,Female,69,3,2,Sales Executive,1,Single,26507,Y,No,15,3,3,5324.0,5.0,3.0,0.0,3.0,3.0,3,2.0,0.0,2.0,Low
47,No,Travel_Rarely,202,Research & Development,2,2,Other,1,820,3,Female,33,3,4,Manager,4,Married,12982,Y,Yes,11,3,2,16581.0,1.0,3.0,1.0,3.0,3.0,18,14.0,3.0,0.0,High
36,No,Travel_Rarely,676,Research & Development,1,3,Other,1,823,3,Female,35,3,2,Manufacturing Director,2,Married,23361,Y,No,15,1,3,5228.0,0.0,3.0,1.0,3.0,2.0,9,7.0,0.0,5.0,Low
29,No,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,1,824,3,Male,81,4,1,Research Scientist,3,Married,23779,Y,No,24,3,3,2700.0,1.0,3.0,1.0,3.0,3.0,10,7.0,0.0,7.0,Low
58,Yes,Travel_Rarely,286,Research & Development,2,4,Life Sciences,1,825,4,Male,31,3,5,Research Director,2,Single,25761,Y,Yes,12,4,3,16581.0,7.0,3.0,0.0,3.0,2.0,18,14.5,7.5,8.0,High
35,No,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,1,826,4,Female,40,4,1,Research Scientist,3,Single,13301,Y,No,13,3,3,2506.0,3.0,3.0,0.0,3.0,0.5,2,2.0,2.0,2.0,Low
42,No,Travel_Rarely,932,Research & Development,1,2,Life Sciences,1,827,4,Female,43,2,2,Manufacturing Director,4,Married,4051,Y,Yes,13,4,3,6062.0,8.5,3.0,1.0,3.0,4.0,4,3.0,0.0,2.0,Low
28,Yes,Travel_Rarely,890,Research & Development,2,4,Medical,1,828,3,Male,46,3,1,Research Scientist,3,Single,16374,Y,No,17,4,2,4382.0,6.0,3.0,0.0,3.0,3.0,2,2.0,2.0,1.0,Low
36,No,Travel_Rarely,1041,Human Resources,13,3,Human Resources,1,829,3,Male,36,3,1,Human Resources,2,Married,25527,Y,No,13,2,3,2143.0,4.0,3.0,1.0,3.0,2.0,5,2.0,0.0,4.0,Low
32,No,Travel_Rarely,859,Research & Development,4,3,Life Sciences,1,830,3,Female,98,2,2,Manufacturing Director,3,Married,19124,Y,No,12,3,3,6162.0,1.0,3.0,1.0,3.0,3.0,14,13.0,6.0,8.0,Low
40,No,Travel_Frequently,720,Research & Development,16,4,Medical,1,832,1,Male,51,2,2,Laboratory Technician,3,Single,11983,Y,No,14,4,3,5094.0,6.0,3.0,0.0,3.0,4.5,1,0.0,0.0,0.0,Low
30,No,Travel_Rarely,946,Research & Development,2,3,Medical,1,833,3,Female,52,2,2,Manufacturing Director,4,Single,20234,Y,Yes,24,2,2,6877.0,5.0,3.0,0.0,3.0,4.0,0,0.0,0.0,0.0,High
45,No,Travel_Rarely,252,Research & Development,2,3,Life Sciences,1,834,2,Female,95,2,1,Research Scientist,3,Single,6153,Y,No,14,4,3,2274.0,1.0,3.0,0.0,3.0,3.0,1,0.0,0.0,0.0,Low
42,No,Travel_Rarely,933,Research & Development,29,3,Life Sciences,1,836,2,Male,98,3,2,Manufacturing Director,2,Married,11806,Y,No,13,4,2,4434.0,1.0,3.0,1.0,3.0,3.0,9,8.0,7.0,8.0,Low
38,No,Travel_Frequently,471,Research & Development,12,3,Life Sciences,1,837,1,Male,45,2,2,Healthcare Representative,1,Divorced,4284,Y,No,15,3,2,6288.0,2.0,3.0,1.0,3.0,3.0,4,3.0,1.0,2.0,Low
34,No,Travel_Frequently,702,Research & Development,16,4,Life Sciences,1,838,3,Female,100,2,1,Research Scientist,4,Single,8306,Y,No,16,3,3,2553.0,1.0,3.0,0.0,3.0,3.0,5,2.0,1.0,3.0,Low
49,Yes,Travel_Rarely,1184,Sales,11,3,Marketing,1,840,3,Female,43,3,3,Sales Executive,4,Married,5860,Y,No,18,1,4,7654.0,1.0,3.0,2.0,3.0,3.0,9,8.0,7.0,7.0,High
55,Yes,Travel_Rarely,436,Sales,2,1,Medical,1,842,3,Male,37,3,2,Sales Executive,4,Single,21519,Y,No,16,3,2,5160.0,4.0,3.0,0.0,3.0,3.0,9,7.0,7.0,3.0,Low
43,No,Travel_Rarely,589,Research & Development,14,2,Life Sciences,1,843,2,Male,94,3,4,Research Director,1,Married,5200,Y,No,24,3,3,16581.0,6.0,3.0,1.0,3.0,3.0,4,1.0,1.0,0.0,High
27,No,Travel_Rarely,269,Research & Development,5,1,Technical Degree,1,844,3,Male,42,2,3,Research Director,4,Divorced,8842,Y,Yes,16,2,3,12808.0,1.0,3.0,1.0,3.0,3.0,9,8.0,0.0,8.0,High
35,No,Travel_Rarely,950,Research & Development,7,3,Other,1,845,3,Male,59,3,3,Manufacturing Director,3,Single,18869,Y,No,21,2,4,10221.0,3.0,3.0,0.0,3.0,3.0,8,5.0,1.0,6.0,High
28,No,Travel_Rarely,760,Sales,2,4,Marketing,1,846,2,Female,81,3,2,Sales Executive,2,Married,3698,Y,Yes,20,1,3,4779.0,1.0,3.0,0.0,3.0,2.0,8,7.0,7.0,5.0,Low
34,No,Travel_Rarely,829,Human Resources,3,2,Human Resources,1,847,3,Male,88,3,1,Human Resources,4,Married,2243,Y,No,19,3,1,3737.0,0.0,3.0,1.0,3.0,1.0,3,2.0,0.0,2.0,Low
26,Yes,Travel_Frequently,887,Research & Development,5,2,Medical,1,848,3,Female,88,2,1,Research Scientist,3,Married,20898,Y,Yes,14,1,3,2366.0,1.0,3.0,1.0,3.0,2.0,8,7.0,1.0,7.0,Low
27,No,Non-Travel,443,Research & Development,3,3,Medical,1,850,4,Male,50,3,1,Research Scientist,4,Married,16571,Y,No,11,3,2,1706.0,1.0,3.0,2.5,3.0,4.5,0,0.0,0.0,0.0,Low
51,No,Travel_Rarely,1318,Sales,26,4,Marketing,1,851,1,Female,66,3,4,Manager,3,Married,5594,Y,No,14,3,2,16307.0,2.0,3.0,1.0,3.0,2.0,18,6.0,4.0,14.5,High
44,No,Travel_Rarely,625,Research & Development,4,3,Medical,1,852,4,Male,50,3,2,Healthcare Representative,2,Single,5197,Y,No,12,4,2,5933.0,8.5,3.0,0.0,3.0,2.0,5,2.0,2.0,3.0,Low
25,No,Travel_Rarely,180,Research & Development,2,1,Medical,1,854,1,Male,65,4,1,Research Scientist,1,Single,21632,Y,No,13,3,2,3424.0,7.0,3.0,0.0,3.0,3.0,4,3.0,0.0,1.0,Low
33,No,Travel_Rarely,586,Sales,1,3,Medical,1,855,1,Male,48,4,2,Sales Executive,1,Divorced,21816,Y,No,22,1,3,4037.0,1.0,3.0,1.0,3.0,4.5,9,8.0,0.0,8.0,Low
35,No,Travel_Rarely,1343,Research & Development,27,1,Medical,1,856,3,Female,53,2,1,Research Scientist,1,Single,17852,Y,No,11,4,2,2559.0,1.0,3.0,0.0,3.0,3.0,6,5.0,1.0,1.0,Low
36,No,Travel_Rarely,928,Sales,1,2,Life Sciences,1,857,2,Male,56,3,2,Sales Executive,4,Married,2823,Y,Yes,14,4,2,6201.0,1.0,3.0,1.0,3.0,1.0,18,14.0,4.0,11.0,Low
32,No,Travel_Rarely,117,Sales,13,4,Life Sciences,1,859,2,Male,73,3,2,Sales Executive,4,Divorced,9250,Y,No,11,3,2,4403.0,2.0,3.0,1.0,3.0,3.0,5,2.0,0.0,3.0,Low
30,No,Travel_Frequently,1012,Research & Development,5,4,Life Sciences,1,861,2,Male,75,2,1,Research Scientist,4,Divorced,2373,Y,No,12,2,2,3761.0,8.5,3.0,1.0,3.0,3.0,5,4.0,0.0,3.0,Low
53,No,Travel_Rarely,661,Sales,7,2,Marketing,1,862,1,Female,78,2,3,Sales Executive,4,Married,20715,Y,Yes,18,4,3,10934.0,7.0,3.0,1.0,3.0,3.0,5,2.0,0.0,4.0,High
45,No,Travel_Rarely,930,Sales,9,3,Marketing,1,864,4,Male,74,3,3,Sales Executive,1,Divorced,19239,Y,Yes,12,3,3,10761.0,4.0,3.0,1.0,3.0,2.0,5,4.0,0.0,2.0,High
